4962,200000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.3577525142118123e-12,-1.430019551481295e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4962,300000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.357752515296011e-12,-1.4300195514812935e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4962,400000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.35775251659705e-12,-1.430019552209876e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4962,499000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.357752514211802e-12,-1.430019552348652e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4962,600000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.357752515296001e-12,-1.4300195523486506e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4962,700000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.35775251659704e-12,-1.430019553077233e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4962,800000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.357752514211792e-12,-1.4300195532160092e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4962,900000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.3577525152959908e-12,-1.4300195532160076e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4963,0,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.35775251659703e-12,-1.43001955394459e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4963,100000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.357752514211782e-12,-1.4300195540833662e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4963,200000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.3577525152959807e-12,-1.4300195540833646e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4963,300000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.35775251659702e-12,-1.430019554811947e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4963,400000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.357752514211772e-12,-1.4300195549507232e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4963,500000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.3577525152959706e-12,-1.4300195549507217e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4963,600000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.3577525165970098e-12,-1.4300195556793042e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4963,700000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.3577525142117618e-12,-1.4300195558180803e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4963,800000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.3577525152959605e-12,-1.4300195558180787e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4963,899000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.3577525165969997e-12,-1.4300195565466612e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4964,0,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.3577525142117517e-12,-1.4300195566854373e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4964,100000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.3577525152959504e-12,-1.4300195566854357e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4964,200000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.3577525165969896e-12,-1.4300195574140182e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4964,300000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.3577525142117416e-12,-1.4300195575527943e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4964,400000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.3577525152959403e-12,-1.4300195575527928e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4964,499000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.3577525165969795e-12,-1.4300195582813753e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4964,600000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.357752515838035e-12,-1.430019555020095e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4964,699000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.3577524896003416e-12,-1.4300195539792606e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4964,799000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.357752476915179e-12,-1.430019553215982e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4964,900000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.357752473879414e-12,-1.4300195536323144e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4964,999000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.3577524681331443e-12,-1.4300195532853688e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4965,100000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.357752467157364e-12,-1.430019552869034e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4965,199000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.357752464121599e-12,-1.4300195532853664e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4965,300000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.3577524583753292e-12,-1.4300195529384208e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4965,400000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.357752457399549e-12,-1.430019552522086e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4965,500000000,base_link,1,2,3,4,5,6,-0.07679999999991195,-1.6099999999988854,1.5700000001260255,0.9620000001724575,2.357752454363784e-12,-1.4300195529384185e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
